nginx_1    | 2021-09-07T21:18:07.895244450Z 84.18.98.126 - - [07/Sep/2021:21:18:07 +0000] "DELETE /reset HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:08.305727163Z 172.18.0.4 - - [07/Sep/2021 21:18:08] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:08.306770336Z 84.18.98.126 - - [07/Sep/2021:21:18:08 +0000] "POST /user HTTP/1.1" 200 172 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:08.715963231Z 172.18.0.4 - - [07/Sep/2021 21:18:08] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:08.717027562Z 84.18.98.126 - - [07/Sep/2021:21:18:08 +0000] "POST /user HTTP/1.1" 200 172 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:09.123997307Z 172.18.0.4 - - [07/Sep/2021 21:18:09] "POST /transaction HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:09.125048575Z 84.18.98.126 - - [07/Sep/2021:21:18:09 +0000] "POST /transaction HTTP/1.1" 200 145 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:09.473526757Z 172.18.0.4 - - [07/Sep/2021 21:18:09] "DELETE /reset HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:09.474572372Z 84.18.98.126 - - [07/Sep/2021:21:18:09 +0000] "DELETE /reset HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:09.842319200Z 172.18.0.4 - - [07/Sep/2021 21:18:09] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:09.843389908Z 84.18.98.126 - - [07/Sep/2021:21:18:09 +0000] "POST /user HTTP/1.1" 200 172 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:10.251644691Z 172.18.0.4 - - [07/Sep/2021 21:18:10] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:10.252659376Z 84.18.98.126 - - [07/Sep/2021:21:18:10 +0000] "POST /user HTTP/1.1" 200 172 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:10.660168752Z 172.18.0.4 - - [07/Sep/2021 21:18:10] "POST /transaction HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:10.661163849Z 84.18.98.126 - - [07/Sep/2021:21:18:10 +0000] "POST /transaction HTTP/1.1" 200 145 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:11.067908181Z 172.18.0.4 - - [07/Sep/2021 21:18:11] "GET /transaction HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:11.068939851Z 84.18.98.126 - - [07/Sep/2021:21:18:11 +0000] "GET /transaction HTTP/1.1" 200 145 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:11.419668176Z 172.18.0.4 - - [07/Sep/2021 21:18:11] "DELETE /reset HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:11.420678310Z 84.18.98.126 - - [07/Sep/2021:21:18:11 +0000] "DELETE /reset HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:11.787617934Z 172.18.0.4 - - [07/Sep/2021 21:18:11] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:11.788699416Z 84.18.98.126 - - [07/Sep/2021:21:18:11 +0000] "POST /user HTTP/1.1" 200 172 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:12.196504838Z 172.18.0.4 - - [07/Sep/2021 21:18:12] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:12.197530936Z 84.18.98.126 - - [07/Sep/2021:21:18:12 +0000] "POST /user HTTP/1.1" 200 172 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:12.603956979Z 172.18.0.4 - - [07/Sep/2021 21:18:12] "POST /transaction HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:12.604962934Z 84.18.98.126 - - [07/Sep/2021:21:18:12 +0000] "POST /transaction HTTP/1.1" 200 145 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:13.016188400Z 172.18.0.4 - - [07/Sep/2021 21:18:13] "PATCH /transaction HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:13.017190082Z 84.18.98.126 - - [07/Sep/2021:21:18:13 +0000] "PATCH /transaction HTTP/1.1" 200 145 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:13.423363845Z 172.18.0.4 - - [07/Sep/2021 21:18:13] "GET /transaction HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:13.424418759Z 84.18.98.126 - - [07/Sep/2021:21:18:13 +0000] "GET /transaction HTTP/1.1" 200 145 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:13.831032774Z 172.18.0.4 - - [07/Sep/2021 21:18:13] "DELETE /reset HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:13.832017634Z 84.18.98.126 - - [07/Sep/2021:21:18:13 +0000] "DELETE /reset HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:14.242373840Z 172.18.0.4 - - [07/Sep/2021 21:18:14] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:14.243381487Z 84.18.98.126 - - [07/Sep/2021:21:18:14 +0000] "POST /user HTTP/1.1" 200 172 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:14.652450603Z 172.18.0.4 - - [07/Sep/2021 21:18:14] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:14.653492275Z 84.18.98.126 - - [07/Sep/2021:21:18:14 +0000] "POST /user HTTP/1.1" 200 172 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:15.065357222Z 172.18.0.4 - - [07/Sep/2021 21:18:15] "POST /transaction HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:15.066339953Z 84.18.98.126 - - [07/Sep/2021:21:18:15 +0000] "POST /transaction HTTP/1.1" 200 145 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:15.473832947Z 172.18.0.4 - - [07/Sep/2021 21:18:15] "DELETE /transaction HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:15.474766172Z 84.18.98.126 - - [07/Sep/2021:21:18:15 +0000] "DELETE /transaction HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:15.880041851Z 172.18.0.4 - - [07/Sep/2021 21:18:15] "GET /transaction HTTP/1.0" 404 -
nginx_1    | 2021-09-07T21:18:15.881038333Z 84.18.98.126 - - [07/Sep/2021:21:18:15 +0000] "GET /transaction HTTP/1.1" 404 178 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:16.289908774Z 172.18.0.4 - - [07/Sep/2021 21:18:16] "DELETE /reset HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:16.290885848Z 84.18.98.126 - - [07/Sep/2021:21:18:16 +0000] "DELETE /reset HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:16.703229497Z 172.18.0.4 - - [07/Sep/2021 21:18:16] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:16.704290530Z 84.18.98.126 - - [07/Sep/2021:21:18:16 +0000] "POST /user HTTP/1.1" 200 133 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:17.108983051Z 172.18.0.4 - - [07/Sep/2021 21:18:17] "DELETE /reset HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:17.109931052Z 84.18.98.126 - - [07/Sep/2021:21:18:17 +0000] "DELETE /reset HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:17.462233896Z 172.18.0.4 - - [07/Sep/2021 21:18:17] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:17.463250305Z 84.18.98.126 - - [07/Sep/2021:21:18:17 +0000] "POST /user HTTP/1.1" 200 133 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:17.827622419Z 172.18.0.4 - - [07/Sep/2021 21:18:17] "GET /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:17.828723971Z 84.18.98.126 - - [07/Sep/2021:21:18:17 +0000] "GET /user HTTP/1.1" 200 133 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:18.235823531Z 172.18.0.4 - - [07/Sep/2021 21:18:18] "DELETE /reset HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:18.236793687Z 84.18.98.126 - - [07/Sep/2021:21:18:18 +0000] "DELETE /reset HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:18.647543027Z 172.18.0.4 - - [07/Sep/2021 21:18:18] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:18.648643229Z 84.18.98.126 - - [07/Sep/2021:21:18:18 +0000] "POST /user HTTP/1.1" 200 133 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:19.061255130Z 172.18.0.4 - - [07/Sep/2021 21:18:19] "PATCH /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:19.062279390Z 84.18.98.126 - - [07/Sep/2021:21:18:19 +0000] "PATCH /user HTTP/1.1" 200 157 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:19.348494862Z 172.18.0.4 - - [07/Sep/2021 21:18:19] "GET /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:19.349530803Z 84.18.98.126 - - [07/Sep/2021:21:18:19 +0000] "GET /user HTTP/1.1" 200 157 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:19.712228906Z 172.18.0.4 - - [07/Sep/2021 21:18:19] "DELETE /reset HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:19.713273738Z 84.18.98.126 - - [07/Sep/2021:21:18:19 +0000] "DELETE /reset HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:20.078736015Z 172.18.0.4 - - [07/Sep/2021 21:18:20] "POST /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:20.079826354Z 84.18.98.126 - - [07/Sep/2021:21:18:20 +0000] "POST /user HTTP/1.1" 200 133 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:20.426325991Z 172.18.0.4 - - [07/Sep/2021 21:18:20] "DELETE /user HTTP/1.0" 200 -
nginx_1    | 2021-09-07T21:18:20.427300076Z 84.18.98.126 - - [07/Sep/2021:21:18:20 +0000] "DELETE /user HTTP/1.1" 200 0 "-" "python-requests/2.24.0"
backend_1  | 2021-09-07T21:18:20.793809483Z 172.18.0.4 - - [07/Sep/2021 21:18:20] "GET /user HTTP/1.0" 404 -
nginx_1    | 2021-09-07T21:18:20.794868062Z 84.18.98.126 - - [07/Sep/2021:21:18:20 +0000] "GET /user HTTP/1.1" 404 171 "-" "python-requests/2.24.0"
